gene ID;p_val;avg_log2FC;pct.1;pct.2;p_val_adj;cluster;gene;Orth_group
TraesCS3A03G1085200;0;0.5;0.5;0.5;7.65E-132;0;TraesCS3A03G1085200;ORTHO905GF000094
TraesCS2B03G0951100;0;0.5;0.5;0.5;2.87E-131;0;TraesCS2B03G0951100;ORTHO905GF005359
TraesCS2B03G0107000;0;0.5;0.5;0.5;1.19E-130;0;TraesCS2B03G0107000;ORTHO905GF010470
TraesCS2A03G0860100;0;0.5;0.5;0.5;1.84E-130;0;TraesCS2A03G0860100;ORTHO905GF005359
TraesCS1D03G0023500;0;0.5;0.5;0.5;1.48E-129;0;TraesCS1D03G0023500;ORTHO905GF022957
TraesCS2D03G0234900;0;0.5;0.5;0.5;1.08E-127;0;TraesCS2D03G0234900;ORTHO905GF000763
TraesCS2B03G1537200;0;0.5;0.5;0.5;2.82E-127;0;TraesCS2B03G1537200;ORTHO905GF003135
TraesCS4D03G0241800;0;0.5;0.5;0.5;1.46E-126;0;TraesCS4D03G0241800;ORTHO905GF017103
TraesCS6A03G0972100;0;0.5;0.5;0.5;3.13E-120;0;TraesCS6A03G0972100;ORTHO905GF023668
TraesCS5D03G0883900;0;0.5;0.5;0.5;1.18E-118;0;TraesCS5D03G0883900;ORTHO905GF006685
TraesCS2A03G0858200;0;0.5;0.5;0.5;4.25E-118;0;TraesCS2A03G0858200;ORTHO905GF006685
TraesCS4D03G0491400;0;0.5;0.5;0.5;8.59E-114;0;TraesCS4D03G0491400;ORTHO905GF013302
TraesCS1D03G0222800;0;0.5;0.5;0.5;4.03E-110;0;TraesCS1D03G0222800;ORTHO905GF006714
TraesCS2B03G0010300;0;0.5;0.5;0.5;1.23E-108;0;TraesCS2B03G0010300;ORTHO905GF008882
TraesCS7D03G1133300;0;0.5;0.5;0.5;1.15E-107;0;TraesCS7D03G1133300;ORTHO905GF000327
TraesCS5A03G0490200;0;0.5;0.5;0.5;7.59E-105;0;TraesCS5A03G0490200;ORTHO905GF002057
TraesCS4B03G0721400;0;0.5;0.5;0.5;3.66E-102;0;TraesCS4B03G0721400;ORTHO905GF016935
TraesCS7A03G0476000;0;0.5;0.5;0.5;5.91E-100;0;TraesCS7A03G0476000;ORTHO905GF003037
TraesCS2D03G0067200;0;0.5;0.5;0.5;3.24E-98;0;TraesCS2D03G0067200;ORTHO905GF010470
TraesCS5A03G0657700;0;0.5;0.5;0.5;8.78E-97;0;TraesCS5A03G0657700;ORTHO905GF000123
TraesCS5B03G1059200;0;0.5;0.5;0.5;2.04E-96;0;TraesCS5B03G1059200;ORTHO905GF000232
TraesCS2D03G1303900;0;0.5;0.5;0.5;2.28E-95;0;TraesCS2D03G1303900;ORTHO905GF012478
TraesCS7B03G1072200;0;0.5;0.5;0.5;1.72E-94;0;TraesCS7B03G1072200;ORTHO905GF000327
TraesCS4B03G0758900;0;0.5;0.5;0.5;8.65E-93;0;TraesCS4B03G0758900;ORTHO905GF002248
TraesCS5D03G0584600;0;0.5;0.5;0.5;7.09E-91;0;TraesCS5D03G0584600;ORTHO905GF000803
TraesCS5B03G0549000;0;0.5;0.5;0.5;2.15E-85;0;TraesCS5B03G0549000;ORTHO905GF004644
TraesCS7B03G0854100;0;0.5;0.5;0.5;5.15E-85;0;TraesCS7B03G0854100;ORTHO905GF028001
TraesCS7B03G1286600;0;0.5;0.5;0.5;7.20E-85;0;TraesCS7B03G1286600;ORTHO905GF003154
TraesCS6D03G0024300;0;0.5;0.5;0.5;1.92E-84;0;TraesCS6D03G0024300;ORTHO905GF016061
TraesCS4B03G0901800;0;0.5;0.5;0.5;6.25E-82;0;TraesCS4B03G0901800;ORTHO905GF000542
TraesCS6B03G0925300;0;0.5;0.5;0.5;5.12E-81;0;TraesCS6B03G0925300;ORTHO905GF001525
TraesCS3B03G0588500;0;0.5;0.5;0.5;5.90E-81;0;TraesCS3B03G0588500;ORTHO905GF017228
TraesCS4D03G0545800;0;0.5;0.5;0.5;8.93E-81;0;TraesCS4D03G0545800;ORTHO905GF000027
TraesCS7D03G0468800;0;0.5;0.5;0.5;2.76E-80;0;TraesCS7D03G0468800;ORTHO905GF020638
TraesCS2D03G0633300;0;0.5;0.5;0.5;3.31E-76;0;TraesCS2D03G0633300;ORTHO905GF016320
TraesCS5D03G0957800;0;0.5;0.5;0.5;1.60E-74;0;TraesCS5D03G0957800;ORTHO905GF000232
TraesCS6A03G0779500;0;0.5;0.5;0.5;8.07E-74;0;TraesCS6A03G0779500;ORTHO905GF001525
TraesCS5D03G0627300;0;0.5;0.5;0.5;6.55E-73;0;TraesCS5D03G0627300;ORTHO905GF000123
TraesCS1B03G1221300;0;0.5;0.5;0.5;4.70E-62;0;TraesCS1B03G1221300;ORTHO905GF001687
TraesCS4B03G0647100;0;0.5;0.5;0.5;2.76E-57;0;TraesCS4B03G0647100;ORTHO905GF004919
TraesCS4D03G0575700;0;0.5;0.5;0.5;6.98E-54;0;TraesCS4D03G0575700;ORTHO905GF004919
TraesCS3B03G0248400;0;0.5;0.5;0.5;1.87E-47;0;TraesCS3B03G0248400;ORTHO905GF000710
TraesCS5D03G0868800;0;0.5;0.5;0.5;6.35E-41;0;TraesCS5D03G0868800;ORTHO905GF000154
TraesCS5B03G0578000;0;0.5;0.5;0.5;9.32E-243;1;TraesCS5B03G0578000;ORTHO905GF001926
TraesCS7A03G1099200;0;0.5;0.5;0.5;4.97E-192;1;TraesCS7A03G1099200;ORTHO905GF002263
TraesCS4A03G0471600;0;0.5;0.5;0.5;2.89E-183;1;TraesCS4A03G0471600;ORTHO905GF004772
TraesCS2D03G1078700;0;0.5;0.5;0.5;7.76E-175;1;TraesCS2D03G1078700;ORTHO905GF001934
TraesCS7B03G1260300;0;0.5;0.5;0.5;5.92E-171;1;TraesCS7B03G1260300;ORTHO905GF014928
TraesCS3B03G0344900;0;0.5;0.5;0.5;2.15E-168;1;TraesCS3B03G0344900;ORTHO905GF001906
TraesCS7D03G0020100;0;0.5;0.5;0.5;1.29E-166;1;TraesCS7D03G0020100;ORTHO905GF000618
TraesCS2B03G0570300;0;0.5;0.5;0.5;1.60E-162;1;TraesCS2B03G0570300;ORTHO905GF012376
TraesCS2D03G0455400;0;0.5;0.5;0.5;1.81E-155;1;TraesCS2D03G0455400;ORTHO905GF012376
TraesCS7D03G1250800;0;0.5;0.5;0.5;8.87E-153;1;TraesCS7D03G1250800;ORTHO905GF014928
TraesCS3A03G1166500;0;0.5;0.5;0.5;1.18E-150;1;TraesCS3A03G1166500;ORTHO905GF012443
#N/A;0;0.5;0.5;0.5;9.01E-147;1;#N/A;#N/A
TraesCS2B03G1501600;0;0.5;0.5;0.5;4.46E-146;1;TraesCS2B03G1501600;ORTHO905GF016080
TraesCS7B03G0947600;0;0.5;0.5;0.5;3.26E-143;1;TraesCS7B03G0947600;ORTHO905GF002263
TraesCS2A03G0447600;0;0.5;0.5;0.5;5.34E-134;1;TraesCS2A03G0447600;ORTHO905GF012376
TraesCS4A03G0843900;0;0.5;0.5;0.5;1.54E-133;1;TraesCS4A03G0843900;ORTHO905GF000752
TraesCS3D03G1112500;0;0.5;0.5;0.5;2.61E-129;1;TraesCS3D03G1112500;ORTHO905GF012443
TraesCS4A03G0701000;0;0.5;0.5;0.5;3.23E-125;1;TraesCS4A03G0701000;ORTHO905GF008137
TraesCS7D03G1049200;0;0.5;0.5;0.5;2.80E-122;1;TraesCS7D03G1049200;ORTHO905GF002263
TraesCS1B03G0545700;0;0.5;0.5;0.5;4.10E-122;1;TraesCS1B03G0545700;ORTHO905GF001204
TraesCS2B03G1536600;0;0.5;0.5;0.5;3.11E-121;1;TraesCS2B03G1536600;ORTHO905GF000082
TraesCS2B03G0145500;0;0.5;0.5;0.5;7.78E-119;1;TraesCS2B03G0145500;ORTHO905GF001035
TraesCS3D03G0561600;0;0.5;0.5;0.5;1.77E-114;1;TraesCS3D03G0561600;ORTHO905GF015356
TraesCS7D03G0523400;0;0.5;0.5;0.5;1.97E-114;1;TraesCS7D03G0523400;ORTHO905GF000955
TraesCS4D03G0068300;0;0.5;0.5;0.5;3.49E-114;1;TraesCS4D03G0068300;ORTHO905GF008137
TraesCS4A03G0170100;0;0.5;0.5;0.5;5.02E-114;1;TraesCS4A03G0170100;ORTHO905GF006963
TraesCS7D03G0611000;0;0.5;0.5;0.5;1.03E-113;1;TraesCS7D03G0611000;ORTHO905GF003739
TraesCS4B03G0088800;0;0.5;0.5;0.5;2.38E-112;1;TraesCS4B03G0088800;ORTHO905GF014783
TraesCS3B03G1395800;0;0.5;0.5;0.5;3.27E-112;1;TraesCS3B03G1395800;ORTHO905GF012443
TraesCS2B03G1385100;0;0.5;0.5;0.5;1.15E-111;1;TraesCS2B03G1385100;ORTHO905GF014950
TraesCS5B03G0435900;0;0.5;0.5;0.5;4.11E-111;1;TraesCS5B03G0435900;ORTHO905GF003638
TraesCS7A03G0643100;0;0.5;0.5;0.5;2.30E-110;1;TraesCS7A03G0643100;ORTHO905GF001734
TraesCS5D03G0922000;0;0.5;0.5;0.5;2.35E-110;1;TraesCS5D03G0922000;ORTHO905GF009269
TraesCS6D03G0828700;0;0.5;0.5;0.5;5.98E-109;1;TraesCS6D03G0828700;ORTHO905GF017539
TraesCSU03G0234700;0;0.5;0.5;0.5;6.62E-109;1;TraesCSU03G0234700;ORTHO905GF004772
TraesCS1D03G0252800;0;0.5;0.5;0.5;6.67E-108;1;TraesCS1D03G0252800;ORTHO905GF010435
TraesCS3D03G0574300;0;0.5;0.5;0.5;7.52E-108;1;TraesCS3D03G0574300;ORTHO905GF014373
TraesCS4B03G0734200;0;0.5;0.5;0.5;7.01E-105;1;TraesCS4B03G0734200;ORTHO905GF005982
TraesCS3A03G0612200;0;0.5;0.5;0.5;1.02E-104;1;TraesCS3A03G0612200;ORTHO905GF015356
TraesCS4B03G0094500;0;0.5;0.5;0.5;1.04E-103;1;TraesCS4B03G0094500;ORTHO905GF008137
TraesCS4B03G0884300;0;0.5;0.5;0.5;4.33E-102;1;TraesCS4B03G0884300;ORTHO905GF006795
TraesCS7A03G1326300;0;0.5;0.5;0.5;2.56E-101;1;TraesCS7A03G1326300;ORTHO905GF014928
TraesCS7B03G1001400;0;0.5;0.5;0.5;3.23E-101;1;TraesCS7B03G1001400;ORTHO905GF012366
TraesCS7B03G0455000;0;0.5;0.5;0.5;3.35E-100;1;TraesCS7B03G0455000;ORTHO905GF003739
TraesCS5A03G1101500;0;0.5;0.5;0.5;1.45E-99;1;TraesCS5A03G1101500;ORTHO905GF001152
TraesCS4B03G0957100;0;0.5;0.5;0.5;3.35E-99;1;TraesCS4B03G0957100;ORTHO905GF000725
TraesCS4A03G1058300;0;0.5;0.5;0.5;2.30E-98;1;TraesCS4A03G1058300;ORTHO905GF000800
TraesCS4D03G0782300;0;0.5;0.5;0.5;8.69E-98;1;TraesCS4D03G0782300;ORTHO905GF006795
TraesCS4A03G1224500;0;0.5;0.5;0.5;9.84E-98;1;TraesCS4A03G1224500;ORTHO905GF000618
TraesCS3B03G0692100;0;0.5;0.5;0.5;7.21E-97;1;TraesCS3B03G0692100;ORTHO905GF015356
TraesCS4B03G0553500;0;0.5;0.5;0.5;7.24E-96;1;TraesCS4B03G0553500;ORTHO905GF010587
TraesCS6D03G0406600;0;0.5;0.5;0.5;8.14E-96;1;TraesCS6D03G0406600;ORTHO905GF001667
TraesCS7A03G0144600;0;0.5;0.5;0.5;7.32E-95;1;TraesCS7A03G0144600;ORTHO905GF000800
TraesCS1B03G1040700;0;0.5;0.5;0.5;9.63E-94;1;TraesCS1B03G1040700;ORTHO905GF002292
TraesCS4B03G0326300;0;0.5;0.5;0.5;6.26E-93;1;TraesCS4B03G0326300;ORTHO905GF004125
TraesCS6B03G0304400;0;0.5;0.5;0.5;3.03E-91;1;TraesCS6B03G0304400;ORTHO905GF017465
TraesCS1B03G0661800;0;0.5;0.5;0.5;5.67E-91;1;TraesCS1B03G0661800;ORTHO905GF003459
TraesCS2B03G1118900;0;0.5;0.5;0.5;3.26E-90;1;TraesCS2B03G1118900;ORTHO905GF004406
TraesCS3B03G0483000;0;0.5;0.5;0.5;4.14E-90;1;TraesCS3B03G0483000;ORTHO905GF004279
TraesCS3B03G0945700;0;0.5;0.5;0.5;6.75E-90;1;TraesCS3B03G0945700;ORTHO905GF000443
TraesCS7B03G1260400;0;0.5;0.5;0.5;6.96E-90;1;TraesCS7B03G1260400;ORTHO905GF014928
TraesCS3B03G0839600;0;0.5;0.5;0.5;1.32E-87;1;TraesCS3B03G0839600;ORTHO905GF005130
TraesCS5A03G1219800;0;0.5;0.5;0.5;3.88E-87;1;TraesCS5A03G1219800;ORTHO905GF002720
TraesCS3D03G0265700;0;0.5;0.5;0.5;2.06E-86;1;TraesCS3D03G0265700;ORTHO905GF001906
TraesCS7D03G0020400;0;0.5;0.5;0.5;3.97E-86;1;TraesCS7D03G0020400;ORTHO905GF000618
TraesCS7A03G0585100;0;0.5;0.5;0.5;4.65E-86;1;TraesCS7A03G0585100;ORTHO905GF001099
TraesCS4D03G0267100;0;0.5;0.5;0.5;2.43E-85;1;TraesCS4D03G0267100;ORTHO905GF004125
TraesCS4A03G0054500;0;0.5;0.5;0.5;5.94E-85;1;TraesCS4A03G0054500;ORTHO905GF005982
TraesCS4D03G0653000;0;0.5;0.5;0.5;2.90E-83;1;TraesCS4D03G0653000;ORTHO905GF005982
TraesCS7D03G0801800;0;0.5;0.5;0.5;7.01E-83;1;TraesCS7D03G0801800;ORTHO905GF001253
TraesCSU03G0020900;0;0.5;0.5;0.5;7.56E-83;1;TraesCSU03G0020900;ORTHO905GF014826
TraesCS5B03G0770700;0;0.5;0.5;0.5;3.27E-82;1;TraesCS5B03G0770700;ORTHO905GF009315
TraesCS3D03G0481200;0;0.5;0.5;0.5;5.69E-82;1;TraesCS3D03G0481200;ORTHO905GF011421
TraesCS3A03G0240800;0;0.5;0.5;0.5;2.63E-81;1;TraesCS3A03G0240800;ORTHO905GF003597
TraesCS7A03G0143900;0;0.5;0.5;0.5;2.66E-80;1;TraesCS7A03G0143900;ORTHO905GF000899
TraesCS2B03G0875100;0;0.5;0.5;0.5;1.06E-79;1;TraesCS2B03G0875100;ORTHO905GF021200
TraesCS3D03G0676600;0;0.5;0.5;0.5;1.73E-79;1;TraesCS3D03G0676600;ORTHO905GF005130
TraesCS3A03G0824200;0;0.5;0.5;0.5;1.80E-78;1;TraesCS3A03G0824200;ORTHO905GF000443
TraesCS4B03G0963400;0;0.5;0.5;0.5;6.94E-76;1;TraesCS4B03G0963400;ORTHO905GF012347
TraesCS3A03G0750300;0;0.5;0.5;0.5;3.88E-75;1;TraesCS3A03G0750300;ORTHO905GF000395
TraesCS1A03G0745100;0;0.5;0.5;0.5;1.72E-71;1;TraesCS1A03G0745100;ORTHO905GF004268
TraesCS3B03G0753200;0;0.5;0.5;0.5;7.38E-71;1;TraesCS3B03G0753200;ORTHO905GF002320
TraesCS2A03G1006800;0;0.5;0.5;0.5;2.51E-70;1;TraesCS2A03G1006800;ORTHO905GF004406
TraesCS3B03G0308100;0;0.5;0.5;0.5;5.32E-69;1;TraesCS3B03G0308100;ORTHO905GF003597
TraesCS2B03G0383400;0;0.5;0.5;0.5;2.40E-68;1;TraesCS2B03G0383400;ORTHO905GF003213
TraesCS5A03G1257200;0;0.5;0.5;0.5;3.06E-68;1;TraesCS5A03G1257200;ORTHO905GF012347
TraesCS7A03G1363000;0;0.5;0.5;0.5;3.18E-68;1;TraesCS7A03G1363000;ORTHO905GF007801
TraesCS6A03G0893300;0;0.5;0.5;0.5;4.04E-67;1;TraesCS6A03G0893300;ORTHO905GF000420
TraesCS6B03G0579200;0;0.5;0.5;0.5;1.48E-65;1;TraesCS6B03G0579200;ORTHO905GF001667
TraesCS4D03G0487500;0;0.5;0.5;0.5;2.89E-63;1;TraesCS4D03G0487500;ORTHO905GF010587
TraesCS1A03G0241400;0;0.5;0.5;0.5;1.00E-62;1;TraesCS1A03G0241400;ORTHO905GF010435
TraesCS7D03G0755600;0;0.5;0.5;0.5;2.47E-61;1;TraesCS7D03G0755600;ORTHO905GF012373
TraesCS4B03G0307700;0;0.5;0.5;0.5;5.00E-59;1;TraesCS4B03G0307700;ORTHO905GF063204
TraesCS1B03G0768600;0;0.5;0.5;0.5;1.34E-56;1;TraesCS1B03G0768600;ORTHO905GF001652
TraesCS2D03G0942400;0;0.5;0.5;0.5;4.35E-55;1;TraesCS2D03G0942400;ORTHO905GF004406
TraesCS3D03G0603700;0;0.5;0.5;0.5;1.47E-51;1;TraesCS3D03G0603700;ORTHO905GF002320
TraesCS6D03G0174400;0;0.5;0.5;0.5;2.86E-48;1;TraesCS6D03G0174400;ORTHO905GF017465
TraesCS6B03G1137900;0;0.5;0.5;0.5;2.61E-37;1;TraesCS6B03G1137900;ORTHO905GF003084
TraesCS3B03G0007600;0;0.5;0.5;0.5;5.43E-36;1;TraesCS3B03G0007600;ORTHO905GF014880
TraesCS7B03G0980600;0;0.5;0.5;0.5;5.20E-29;1;TraesCS7B03G0980600;ORTHO905GF001579
TraesCS1A03G0652400;0;0.5;0.5;0.5;8.08E-131;2;TraesCS1A03G0652400;ORTHO905GF006215
TraesCS2B03G1008200;0;0.5;0.5;0.5;3.56E-130;2;TraesCS2B03G1008200;ORTHO905GF020632
TraesCS2B03G1251400;0;0.5;0.5;0.5;4.67E-130;2;TraesCS2B03G1251400;ORTHO905GF006034
TraesCS5D03G1120100;0;0.5;0.5;0.5;2.84E-105;2;TraesCS5D03G1120100;ORTHO905GF000154
TraesCS2D03G0488400;0;0.5;0.5;0.5;1.27E-99;2;TraesCS2D03G0488400;ORTHO905GF000325
TraesCS2B03G0958000;0;0.5;0.5;0.5;6.81E-87;2;TraesCS2B03G0958000;ORTHO905GF003687
TraesCS2D03G0806900;0;0.5;0.5;0.5;3.88E-86;2;TraesCS2D03G0806900;ORTHO905GF003687
TraesCS1B03G0741000;0;0.5;0.5;0.5;3.07E-82;2;TraesCS1B03G0741000;ORTHO905GF006215
TraesCS6A03G0462900;0;0.5;0.5;0.5;5.86E-72;2;TraesCS6A03G0462900;ORTHO905GF000344
TraesCS7D03G1250800;0;0.5;0.5;0.5;8.52E-69;2;TraesCS7D03G1250800;ORTHO905GF014928
TraesCS2B03G0152700;0;0.5;0.5;0.5;1.16E-68;2;TraesCS2B03G0152700;ORTHO905GF005399
TraesCS3D03G0332900;0;0.5;0.5;0.5;1.03E-67;2;TraesCS3D03G0332900;ORTHO905GF009164
TraesCS4A03G0583600;0;0.5;0.5;0.5;1.11E-64;2;TraesCS4A03G0583600;ORTHO905GF013413
TraesCS1A03G0098300;0;0.5;0.5;0.5;6.74E-60;2;TraesCS1A03G0098300;ORTHO905GF000034
TraesCS2A03G0066800;0;0.5;0.5;0.5;1.89E-56;2;TraesCS2A03G0066800;ORTHO905GF004315
TraesCS3D03G0574300;0;0.5;0.5;0.5;1.01E-55;2;TraesCS3D03G0574300;ORTHO905GF014373
TraesCS5D03G0435100;0;0.5;0.5;0.5;5.24E-55;2;TraesCS5D03G0435100;ORTHO905GF004466
TraesCS2A03G0919200;0;0.5;0.5;0.5;3.30E-52;2;TraesCS2A03G0919200;ORTHO905GF061938
TraesCS4D03G0029500;0;0.5;0.5;0.5;1.24E-51;2;TraesCS4D03G0029500;ORTHO905GF001689
TraesCS2B03G0602700;0;0.5;0.5;0.5;1.25E-50;2;TraesCS2B03G0602700;ORTHO905GF000325
TraesCS2A03G1168600;0;0.5;0.5;0.5;5.26E-50;2;TraesCS2A03G1168600;ORTHO905GF017466
TraesCS1A03G0880600;0;0.5;0.5;0.5;8.93E-50;2;TraesCS1A03G0880600;ORTHO905GF012206
TraesCS2B03G0142800;0;0.5;0.5;0.5;1.70E-49;2;TraesCS2B03G0142800;ORTHO905GF000576
TraesCS4A03G0039400;0;0.5;0.5;0.5;6.89E-49;2;TraesCS4A03G0039400;ORTHO905GF003674
TraesCS1A03G0926300;0;0.5;0.5;0.5;2.53E-45;2;TraesCS1A03G0926300;ORTHO905GF002111
TraesCS4A03G0744700;0;0.5;0.5;0.5;6.81E-45;2;TraesCS4A03G0744700;ORTHO905GF001689
TraesCS7D03G0777100;0;0.5;0.5;0.5;2.88E-42;2;TraesCS7D03G0777100;ORTHO905GF001241
TraesCS5B03G0298600;0;0.5;0.5;0.5;3.16E-42;2;TraesCS5B03G0298600;ORTHO905GF012693
TraesCS6A03G0687600;0;0.5;0.5;0.5;4.05E-42;2;TraesCS6A03G0687600;ORTHO905GF016673
TraesCS7A03G1166100;0;0.5;0.5;0.5;1.29E-41;2;TraesCS7A03G1166100;ORTHO905GF009492
TraesCS7A03G0483700;0;0.5;0.5;0.5;4.41E-41;2;TraesCS7A03G0483700;ORTHO905GF018705
TraesCS7D03G0464400;0;0.5;0.5;0.5;6.27E-41;2;TraesCS7D03G0464400;ORTHO905GF011633
